id,key,type,value
359294228,building,regular,yes
359294230,building,regular,yes
359294234,building,regular,yes
359294240,building,regular,yes
359294243,building,regular,yes
359294246,building,regular,yes
359298284,building,regular,yes
359298286,building,regular,yes
359298288,building,regular,yes
359298298,building,regular,yes
359298304,building,regular,yes
359298306,building,regular,yes
359298308,building,regular,yes
359298312,building,regular,yes
359298327,building,regular,yes
359298329,building,regular,yes
359298331,building,regular,yes
359298333,building,regular,yes
359298338,building,regular,yes
359298358,building,regular,yes
359298362,building,regular,yes
359298366,building,regular,yes
359298381,building,regular,yes
359298387,building,regular,yes
359298397,building,regular,yes
359298412,building,regular,yes
359298416,building,regular,yes
359298425,building,regular,yes
359298427,building,regular,yes
359298438,building,regular,yes
359298439,building,regular,yes
359298441,building,regular,yes
359298443,building,regular,yes
359298445,building,regular,yes
359298454,building,regular,yes
359298456,building,regular,yes
359298458,building,regular,yes
359298464,building,regular,yes
359298468,building,regular,yes
359298481,building,regular,yes
359298483,building,regular,yes
359298486,building,regular,yes
359298490,building,regular,yes
359298492,building,regular,yes
359298509,building,regular,yes
359298511,building,regular,yes
359298513,building,regular,yes
359298517,building,regular,yes
359298523,building,regular,yes
359298524,building,regular,yes
359298525,building,regular,yes
359298526,building,regular,yes
359298528,building,regular,yes
359298530,building,regular,yes
359298532,building,regular,yes
359298537,building,regular,yes
359298538,building,regular,yes
359298541,building,regular,yes
359298542,building,regular,yes
359298543,building,regular,yes
359298549,building,regular,yes
359298550,building,regular,yes
359298551,building,regular,yes
359298552,building,regular,yes
359298554,building,regular,yes
359298555,building,regular,yes
359298561,building,regular,yes
359298563,building,regular,yes
359298564,building,regular,yes
359298566,building,regular,yes
359298567,building,regular,yes
359298569,building,regular,yes
359298570,building,regular,yes
359298577,building,regular,yes
359298578,building,regular,yes
359298579,building,regular,yes
359298581,building,regular,yes
359298582,building,regular,yes
359298585,building,regular,yes
359298587,building,regular,yes
359298592,building,regular,yes
359298593,building,regular,yes
359298596,building,regular,yes
359300067,building,regular,yes
359300069,building,regular,yes
359300072,building,regular,yes
359300075,building,regular,yes
359300086,building,regular,yes
359300088,building,regular,yes
359300090,building,regular,yes
359300093,building,regular,yes
359300095,building,regular,yes
359300097,building,regular,yes
359300100,building,regular,yes
359300103,building,regular,yes
359300106,building,regular,yes
359300109,building,regular,yes
359300112,building,regular,yes
359300114,building,regular,yes
359300116,building,regular,yes
359300119,building,regular,yes
359300121,building,regular,yes
359300123,building,regular,yes
359300125,building,regular,yes
359300128,building,regular,yes
359300130,building,regular,yes
359300132,building,regular,yes
359300134,building,regular,yes
359300136,building,regular,yes
359300138,building,regular,yes
359300140,building,regular,yes
359300143,building,regular,yes
359300145,building,regular,yes
359300147,building,regular,yes
359300149,building,regular,yes
359300151,building,regular,yes
359300153,building,regular,yes
359300155,building,regular,yes
359300158,building,regular,yes
359300160,building,regular,yes
359300162,building,regular,yes
359300164,building,regular,yes
359300166,building,regular,yes
359300168,building,regular,yes
359300170,building,regular,yes
359300172,building,regular,yes
359300174,building,regular,yes
359300176,building,regular,yes
359300178,building,regular,yes
359300180,building,regular,yes
359300182,building,regular,yes
359300184,building,regular,yes
359300186,building,regular,yes
359300188,building,regular,yes
359300190,building,regular,yes
359300192,building,regular,yes
359300194,building,regular,yes
359300196,building,regular,yes
359300198,building,regular,yes
359300200,building,regular,yes
359300202,building,regular,yes
359300204,building,regular,yes
359300206,building,regular,yes
359300208,building,regular,yes
359300210,building,regular,yes
359300212,building,regular,yes
359300214,building,regular,yes
359300216,building,regular,yes
359300218,building,regular,yes
359300220,building,regular,yes
359300222,building,regular,yes
359300224,building,regular,yes
359300226,building,regular,yes
359300228,building,regular,yes
359300231,building,regular,yes
359300233,building,regular,yes
359300235,building,regular,yes
359300236,building,regular,yes
359300238,building,regular,yes
359300240,building,regular,yes
359300242,building,regular,yes
359300244,building,regular,yes
359300245,building,regular,yes
359300247,building,regular,yes
359300249,building,regular,yes
359300251,building,regular,yes
359300252,building,regular,yes
359300254,building,regular,yes
359300256,building,regular,yes
359300258,building,regular,yes
359300260,building,regular,yes
359300261,building,regular,yes
359300263,building,regular,yes
359300265,building,regular,yes
359300267,building,regular,yes
359300269,building,regular,yes
359300272,building,regular,yes
359300274,building,regular,yes
359300276,building,regular,yes
359300278,building,regular,yes
359300280,building,regular,yes
359300281,building,regular,yes
359300282,building,regular,yes
359300283,building,regular,yes
359300284,building,regular,yes
359300285,building,regular,yes
359300286,building,regular,yes
359300287,building,regular,yes
359300289,building,regular,yes
359300291,building,regular,yes
359300293,building,regular,yes
359300295,building,regular,yes
359300297,building,regular,yes
359300299,building,regular,yes
359300301,building,regular,yes
359300303,building,regular,yes
359300305,building,regular,yes
359300308,building,regular,yes
359300310,building,regular,yes
359300312,building,regular,yes
359300314,building,regular,yes
359300316,building,regular,yes
359300318,building,regular,yes
359300320,building,regular,yes
359300322,building,regular,yes
359300324,building,regular,yes
359300326,building,regular,yes
359300328,building,regular,yes
359300329,building,regular,yes
359300331,building,regular,yes
359300334,building,regular,yes
359300336,building,regular,yes
359300338,building,regular,yes
359300340,building,regular,yes
359300342,building,regular,yes
359300344,building,regular,yes
359300347,building,regular,yes
359300350,building,regular,yes
359300353,building,regular,yes
359300355,building,regular,yes
359300357,building,regular,yes
359300358,building,regular,yes
359300360,building,regular,yes
359300362,building,regular,yes
359300364,building,regular,yes
359300367,building,regular,yes
359300368,building,regular,yes
359300370,building,regular,yes
359300372,building,regular,yes
359300374,building,regular,yes
359300376,building,regular,yes
359300378,building,regular,yes
359300380,building,regular,yes
359300382,building,regular,yes
359300384,building,regular,yes
359300386,building,regular,yes
359300388,building,regular,yes
359300390,building,regular,yes
359300392,building,regular,yes
359300394,building,regular,yes
359300396,building,regular,yes
359300398,building,regular,yes
359300400,building,regular,yes
359300402,building,regular,yes
359300404,building,regular,yes
359300406,building,regular,yes
359300408,building,regular,yes
359300410,building,regular,yes
359300411,building,regular,yes
359300413,building,regular,yes
359300414,building,regular,yes
359300416,building,regular,yes
359300418,building,regular,yes
359300420,building,regular,yes
359300422,building,regular,yes
359300423,building,regular,yes
359300427,building,regular,yes
359300428,building,regular,yes
359300430,building,regular,yes
359300434,building,regular,yes
359300436,building,regular,yes
359300438,building,regular,yes
359300439,building,regular,yes
359300441,building,regular,yes
359300443,building,regular,yes
359300445,building,regular,yes
359300447,building,regular,yes
359300449,building,regular,yes
359300451,building,regular,yes
359300452,building,regular,yes
359300454,building,regular,yes
359300456,building,regular,yes
359300458,building,regular,yes
359300460,building,regular,yes
359300461,building,regular,yes
359300463,building,regular,yes
359300465,building,regular,yes
359300467,building,regular,yes
359300469,building,regular,yes
359300471,building,regular,yes
359300473,building,regular,yes
359300475,building,regular,yes
359300477,building,regular,yes
359300479,building,regular,yes
359300482,building,regular,yes
359300484,building,regular,yes
359300485,building,regular,yes
359300486,building,regular,yes
359300488,building,regular,yes
359300489,building,regular,yes
359300490,building,regular,yes
359300491,building,regular,yes
359300492,building,regular,yes
359300493,building,regular,yes
359300495,building,regular,yes
359300496,building,regular,yes
359300498,building,regular,yes
359300500,building,regular,yes
359300501,building,regular,yes
359300503,building,regular,yes
359300505,building,regular,yes
359300507,building,regular,yes
359300509,building,regular,yes
359300510,building,regular,yes
359300512,building,regular,yes
359300514,building,regular,yes
359300516,building,regular,yes
359300518,building,regular,yes
359300519,building,regular,yes
359300521,building,regular,yes
359300523,building,regular,yes
359300524,building,regular,yes
359300526,building,regular,yes
359300528,building,regular,yes
359300530,building,regular,yes
359300532,building,regular,yes
359300534,building,regular,yes
359300536,building,regular,yes
359300538,building,regular,yes
359300540,building,regular,yes
359300542,building,regular,yes
359300543,building,regular,yes
359300545,building,regular,yes
359300547,building,regular,yes
359300549,building,regular,yes
359300551,building,regular,yes
359300554,building,regular,yes
359300555,building,regular,yes
359300557,building,regular,yes
359300559,building,regular,yes
359300561,building,regular,yes
359300564,building,regular,yes
359300566,building,regular,yes
359300568,building,regular,yes
359300571,building,regular,yes
359300572,building,regular,yes
359300574,building,regular,yes
359300576,building,regular,yes
359300578,building,regular,yes
359300581,building,regular,yes
359300583,building,regular,yes
359300585,building,regular,yes
359300587,building,regular,yes
359300589,building,regular,yes
359300591,building,regular,yes
359300593,building,regular,yes
359300595,building,regular,yes
359300598,building,regular,yes
359300600,building,regular,yes
359300602,building,regular,yes
359300604,building,regular,yes
359300606,building,regular,yes
359300608,building,regular,yes
359300610,building,regular,yes
359300612,building,regular,yes
359300614,building,regular,yes
359300624,building,regular,yes
359300625,building,regular,yes
359300626,building,regular,yes
359300627,building,regular,yes
359300628,building,regular,yes
359300629,building,regular,yes
359300630,building,regular,yes
359300632,building,regular,yes
359300634,building,regular,yes
359300636,building,regular,yes
359300637,building,regular,yes
359300639,building,regular,yes
359300642,building,regular,yes
359300644,building,regular,yes
359300646,building,regular,yes
359300648,building,regular,yes
359300650,building,regular,yes
359300652,building,regular,yes
359300654,building,regular,yes
359300656,building,regular,yes
359300658,building,regular,yes
359300659,building,regular,yes
359300661,building,regular,yes
359300663,building,regular,yes
359300665,building,regular,yes
359300667,building,regular,yes
359300668,building,regular,yes
359300669,building,regular,yes
359300671,building,regular,yes
359300673,building,regular,yes
359300675,building,regular,yes
359300677,building,regular,yes
359300679,building,regular,yes
359300681,building,regular,yes
359300683,building,regular,yes
359300685,building,regular,yes
359300687,building,regular,yes
359300689,building,regular,yes
359300692,building,regular,yes
359300694,building,regular,yes
359300696,building,regular,yes
359300698,building,regular,yes
359300700,building,regular,yes
359300702,building,regular,yes
359300704,building,regular,yes
359300706,building,regular,yes
359300708,building,regular,yes
359300710,building,regular,yes
359300712,building,regular,yes
359300714,building,regular,yes
359300716,building,regular,yes
359300718,building,regular,yes
359300720,building,regular,yes
359300722,building,regular,yes
359300724,building,regular,yes
359300726,building,regular,yes
359300728,building,regular,yes
359300731,building,regular,yes
359300733,building,regular,yes
359300735,building,regular,yes
359300737,building,regular,yes
359300739,building,regular,yes
359300742,building,regular,yes
359300744,building,regular,yes
359300746,building,regular,yes
359300747,building,regular,yes
359300748,building,regular,yes
359300749,building,regular,yes
359300750,building,regular,yes
359300751,building,regular,yes
359300752,building,regular,yes
359300753,building,regular,yes
359300754,building,regular,yes
359301286,building,regular,yes
359301287,building,regular,yes
359301288,building,regular,yes
359301290,building,regular,yes
359301292,building,regular,yes
359301293,building,regular,yes
359301294,building,regular,yes
359301302,building,regular,yes
359301304,building,regular,yes
359301318,building,regular,yes
359301326,building,regular,yes
359301343,building,regular,yes
359301346,building,regular,yes
359301357,building,regular,yes
359301359,building,regular,yes
359301393,building,regular,yes
359301394,building,regular,yes
359301396,building,regular,yes
359301397,building,regular,yes
359301413,building,regular,yes
359301415,building,regular,yes
359301422,building,regular,yes
359301445,building,regular,yes
359301453,building,regular,yes
359301469,building,regular,yes
359301489,building,regular,yes
359301499,building,regular,yes
359301507,building,regular,yes
359301510,building,regular,yes
359301516,building,regular,yes
359301520,building,regular,yes
359301528,building,regular,yes
359301538,building,regular,yes
359301546,building,regular,yes
359301553,building,regular,yes
359301555,building,regular,yes
359301560,building,regular,yes
359302199,building,regular,yes
359302200,building,regular,yes
359302201,building,regular,yes
359302202,building,regular,yes
359302203,building,regular,yes
359302204,building,regular,yes
359302205,building,regular,yes
359302206,building,regular,yes
359302207,building,regular,yes
359302208,building,regular,yes
359302209,building,regular,yes
359302210,building,regular,yes
359302211,building,regular,yes
359302212,building,regular,yes
359302213,building,regular,yes
359302214,building,regular,yes
359302215,building,regular,yes
359302216,building,regular,yes
359302217,building,regular,yes
359302218,building,regular,yes
359302219,building,regular,yes
359302220,building,regular,yes
359302221,building,regular,yes
359302222,building,regular,yes
359302223,building,regular,yes
359302224,building,regular,yes
359302225,building,regular,yes
359302226,building,regular,yes
359302227,building,regular,yes
359302228,building,regular,yes
359302229,building,regular,yes
359302230,building,regular,yes
359302231,building,regular,yes
359302232,building,regular,yes
359302233,building,regular,yes
359302234,building,regular,yes
359302235,building,regular,yes
359302236,building,regular,yes
359302237,building,regular,yes
359302238,building,regular,yes
359302239,building,regular,yes
359302240,building,regular,yes
359302241,building,regular,yes
359302242,building,regular,yes
359302243,building,regular,yes
359302244,building,regular,yes
359302245,building,regular,yes
359302246,building,regular,yes
359302247,building,regular,yes
359302248,building,regular,yes
359302249,building,regular,yes
359302250,building,regular,yes
359302251,building,regular,yes
359302252,building,regular,yes
359302253,building,regular,yes
359302254,building,regular,yes
359302255,building,regular,yes
359302256,building,regular,yes
359302257,building,regular,yes
359302258,building,regular,yes
359302259,building,regular,yes
359302260,building,regular,yes
359302261,building,regular,yes
359302262,building,regular,yes
359302263,building,regular,yes
359302264,building,regular,yes
359302265,building,regular,yes
359302266,building,regular,yes
359302267,building,regular,yes
359302268,building,regular,yes
359302269,building,regular,yes
359302270,building,regular,yes
359302271,building,regular,yes
359302272,building,regular,yes
359302273,building,regular,yes
359302274,building,regular,yes
359302275,building,regular,yes
359302276,building,regular,yes
359302277,building,regular,yes
359302278,building,regular,yes
359302279,building,regular,yes
359302280,building,regular,yes
359302281,building,regular,yes
359302282,building,regular,yes
359302283,building,regular,yes
359302284,building,regular,yes
359302285,building,regular,yes
359302286,building,regular,yes
359302287,building,regular,yes
359302288,building,regular,yes
359302289,building,regular,yes
359302290,building,regular,yes
359302291,building,regular,yes
359302292,building,regular,yes
359302293,building,regular,yes
359302294,building,regular,yes
359302295,building,regular,yes
359302296,building,regular,yes
359302297,building,regular,yes
359302298,building,regular,yes
359302299,building,regular,yes
359302300,building,regular,yes
359302301,building,regular,yes
359302302,building,regular,yes
359302303,building,regular,yes
359302304,building,regular,yes
359302306,building,regular,yes
359302308,building,regular,yes
359302310,building,regular,yes
359302311,building,regular,yes
359302312,building,regular,yes
359302313,building,regular,yes
359302314,building,regular,yes
359302315,building,regular,yes
359302316,building,regular,yes
359302317,building,regular,yes
359302318,building,regular,yes
359302319,building,regular,yes
359302320,building,regular,yes
359302321,building,regular,yes
359302322,building,regular,yes
359302323,building,regular,yes
359302324,building,regular,yes
359302325,building,regular,yes
359302326,building,regular,yes
359302327,building,regular,yes
359302328,building,regular,yes
359302329,building,regular,yes
359302330,building,regular,yes
359302331,building,regular,yes
359302332,building,regular,yes
359302333,building,regular,yes
359302334,building,regular,yes
359302335,building,regular,yes
359302336,building,regular,yes
359302337,building,regular,yes
359302338,building,regular,yes
359302339,building,regular,yes
359302340,building,regular,yes
359302341,building,regular,yes
359302342,building,regular,yes
359302343,building,regular,yes
359302344,building,regular,yes
359302345,building,regular,yes
359302346,building,regular,yes
359302347,building,regular,yes
359302348,building,regular,yes
359302349,building,regular,yes
359302350,building,regular,yes
359302351,building,regular,yes
359302352,building,regular,yes
359302353,building,regular,yes
359302354,building,regular,yes
359302355,building,regular,yes
359302356,building,regular,yes
359302357,building,regular,yes
359302358,building,regular,yes
359302359,building,regular,yes
359302360,building,regular,yes
359302361,building,regular,yes
359302362,building,regular,yes
359302363,building,regular,yes
359302364,building,regular,yes
359302366,building,regular,yes
359302367,building,regular,yes
359302369,building,regular,yes
359302371,building,regular,yes
359302372,building,regular,yes
359302373,building,regular,yes
359302374,building,regular,yes
359302375,building,regular,yes
359302376,building,regular,yes
359302377,building,regular,yes
359302378,building,regular,yes
359302380,building,regular,yes
359302382,building,regular,yes
359302383,building,regular,yes
359302386,building,regular,yes
359302388,building,regular,yes
359302390,building,regular,yes
359302393,building,regular,yes
359302395,building,regular,yes
359302397,building,regular,yes
359302400,building,regular,yes
359302401,building,regular,yes
359302403,building,regular,yes
359302405,building,regular,yes
359302406,building,regular,yes
359302409,building,regular,yes
359302410,building,regular,yes
359302411,building,regular,yes
359302412,building,regular,yes
359302413,building,regular,yes
359302414,building,regular,yes
359302415,building,regular,yes
359302416,building,regular,yes
359302417,building,regular,yes
359302418,building,regular,yes
359302419,building,regular,yes
359302420,building,regular,yes
359302422,building,regular,yes
359302423,building,regular,yes
359302425,building,regular,yes
359302427,building,regular,yes
359302429,building,regular,yes
359302430,building,regular,yes
359302431,building,regular,yes
359302432,building,regular,yes
359302433,building,regular,yes
359302434,building,regular,yes
359302435,building,regular,yes
359302436,building,regular,yes
359302437,building,regular,yes
359302438,building,regular,yes
359302439,building,regular,yes
359302440,building,regular,yes
359302441,building,regular,yes
359302442,building,regular,yes
359302443,building,regular,yes
359302444,building,regular,yes
359302445,building,regular,yes
359302446,building,regular,yes
359302447,building,regular,yes
359302448,building,regular,yes
359302449,building,regular,yes
359302450,building,regular,yes
359302451,building,regular,yes
359302452,building,regular,yes
359302453,building,regular,yes
359302454,building,regular,yes
359302455,building,regular,yes
359302456,building,regular,yes
359302457,building,regular,yes
359302458,building,regular,yes
359302459,building,regular,yes
359302460,building,regular,yes
359302461,building,regular,yes
359302462,building,regular,yes
359302463,building,regular,yes
359302464,building,regular,yes
359302465,building,regular,yes
359302466,building,regular,yes
359302467,building,regular,yes
359302468,building,regular,yes
359302469,building,regular,yes
359302470,building,regular,yes
359302471,building,regular,yes
359302472,building,regular,yes
359302473,building,regular,yes
359302474,building,regular,yes
359302475,building,regular,yes
359302476,building,regular,yes
359302477,building,regular,yes
359302478,building,regular,yes
359302479,building,regular,yes
359302480,building,regular,yes
359302481,building,regular,yes
359302482,building,regular,yes
359302483,building,regular,yes
359302484,building,regular,yes
359302485,building,regular,yes
359302486,building,regular,yes
359302487,building,regular,yes
359302488,building,regular,yes
359302489,building,regular,yes
359302490,building,regular,yes
359302491,building,regular,yes
359302492,building,regular,yes
359302493,building,regular,yes
359302494,building,regular,yes
359302495,building,regular,yes
359302496,building,regular,yes
359302497,building,regular,yes
359302498,building,regular,yes
359302499,building,regular,yes
359302500,building,regular,yes
359302501,building,regular,yes
359302502,building,regular,yes
359302503,building,regular,yes
359302504,building,regular,yes
359302505,building,regular,yes
359302506,building,regular,yes
359302507,building,regular,yes
359302508,building,regular,yes
359302509,building,regular,yes
359302510,building,regular,yes
359302511,building,regular,yes
359302512,building,regular,yes
359302513,building,regular,yes
359302514,building,regular,yes
359302515,building,regular,yes
359302516,building,regular,yes
359302517,building,regular,yes
359302518,building,regular,yes
359302519,building,regular,yes
359302520,building,regular,yes
359302521,building,regular,yes
359302522,building,regular,yes
359306809,building,regular,yes
359306811,building,regular,yes
359306813,building,regular,yes
359306825,building,regular,yes
359306826,building,regular,yes
359306829,building,regular,yes
359306833,building,regular,yes
359306834,building,regular,yes
359306840,building,regular,yes
359306843,building,regular,yes
359306846,building,regular,yes
359306848,building,regular,yes
359306850,building,regular,yes
359306856,building,regular,yes
359306859,building,regular,yes
359306861,building,regular,yes
359306866,building,regular,yes
359306867,building,regular,yes
359306872,building,regular,yes
359306873,building,regular,yes
359306874,building,regular,yes
359306875,building,regular,yes
359306876,building,regular,yes
359306878,building,regular,yes
359306879,building,regular,yes
359306882,building,regular,yes
359306883,building,regular,yes
359306884,building,regular,yes
359306885,building,regular,yes
359306890,building,regular,yes
359306896,building,regular,yes
359306897,building,regular,yes
359306901,building,regular,yes
359306904,building,regular,yes
359306905,building,regular,yes
359306906,building,regular,yes
359306907,building,regular,yes
359306912,building,regular,yes
359306915,building,regular,yes
359306919,building,regular,yes
359306921,building,regular,yes
359306925,building,regular,yes
359306926,building,regular,yes
359306933,building,regular,yes
359306936,building,regular,yes
359306940,building,regular,yes
359306946,building,regular,yes
359306950,building,regular,yes
359306951,building,regular,yes
359306953,building,regular,yes
359306955,building,regular,yes
359306961,building,regular,yes
359306963,building,regular,yes
359306973,building,regular,yes
359306978,building,regular,yes
359306987,building,regular,yes
359306989,building,regular,yes
359306991,building,regular,yes
359306993,building,regular,yes
359306997,building,regular,yes
359306998,building,regular,yes
359307007,building,regular,yes
359307022,building,regular,yes
359307026,building,regular,yes
359307029,building,regular,yes
359307042,building,regular,yes
359307054,building,regular,yes
359307056,building,regular,yes
359307058,building,regular,yes
359307065,building,regular,yes
359307072,building,regular,yes
359307081,building,regular,yes
359307100,building,regular,yes
359307102,building,regular,yes
359307116,building,regular,yes
359307128,building,regular,yes
359307131,building,regular,yes
359307142,building,regular,yes
359307148,building,regular,yes
359307154,building,regular,yes
359307156,building,regular,yes
359307161,building,regular,yes
359307166,building,regular,yes
359307172,building,regular,yes
359307178,building,regular,yes
359307183,building,regular,yes
359307187,building,regular,yes
359307191,building,regular,yes
359307197,building,regular,yes
359307206,building,regular,yes
359307207,building,regular,yes
359307209,building,regular,yes
359307211,building,regular,yes
359307212,building,regular,yes
359307226,building,regular,yes
359307234,building,regular,yes
359307236,building,regular,yes
359307243,building,regular,yes
359307247,building,regular,yes
359307249,building,regular,yes
359307251,building,regular,yes
359307257,building,regular,yes
359307258,building,regular,yes
359307259,building,regular,yes
359307265,building,regular,yes
359307291,building,regular,yes
359307293,building,regular,yes
359307299,building,regular,yes
359307305,building,regular,yes
359307309,building,regular,yes
359307313,building,regular,yes
359307323,building,regular,yes
359307326,building,regular,yes
359307338,building,regular,yes
359307354,building,regular,yes
359307360,building,regular,yes
359307366,building,regular,yes
359307385,building,regular,yes
359307400,building,regular,yes
359307402,building,regular,yes
359307404,building,regular,yes
359307410,building,regular,yes
359307416,building,regular,yes
359307424,building,regular,yes
359307426,building,regular,yes
359307428,building,regular,yes
359307430,building,regular,yes
359307433,building,regular,yes
359307435,building,regular,yes
359307441,building,regular,yes
359307443,building,regular,yes
359307450,building,regular,yes
359307454,building,regular,yes
359307472,building,regular,yes
359307475,building,regular,yes
359307481,building,regular,yes
359307483,building,regular,yes
359307489,building,regular,yes
359307495,building,regular,yes
359307497,building,regular,yes
359307501,building,regular,yes
359307505,building,regular,yes
359307507,building,regular,yes
359307511,building,regular,yes
359307515,building,regular,yes
359307520,building,regular,yes
359307522,building,regular,yes
359307531,building,regular,yes
359307545,building,regular,yes
359307550,building,regular,yes
359307555,building,regular,yes
359307560,building,regular,yes
359307562,building,regular,yes
359307566,building,regular,yes
359307568,building,regular,yes
359307570,building,regular,yes
359307576,building,regular,yes
359307579,building,regular,yes
359307585,building,regular,yes
359307589,building,regular,yes
359307591,building,regular,yes
359307600,building,regular,yes
359307602,building,regular,yes
359307606,building,regular,yes
359307607,building,regular,yes
359307610,building,regular,yes
359307612,building,regular,yes
359307616,building,regular,yes
359307618,building,regular,yes
359307620,building,regular,yes
359307621,building,regular,yes
359307630,building,regular,yes
359307646,building,regular,yes
359307969,note,regular,Three different colleges operate in this building at different times of day.
359307975,building,regular,yes
359307976,building,regular,yes
359307977,building,regular,yes
359307978,building,regular,yes
359307979,building,regular,yes
359307980,building,regular,yes
359307981,building,regular,yes
359307982,building,regular,yes
359307983,building,regular,yes
359307984,building,regular,yes
359307985,building,regular,yes
359307986,building,regular,yes
359307987,building,regular,yes
359307988,building,regular,yes
359307989,building,regular,yes
359307990,building,regular,yes
359307991,building,regular,yes
359307992,building,regular,yes
359307993,building,regular,yes
359307994,building,regular,yes
359307995,building,regular,yes
359307996,building,regular,yes
359307997,building,regular,yes
359307998,building,regular,yes
359308000,building,regular,yes
359308001,building,regular,yes
359308002,building,regular,yes
359308003,building,regular,yes
359308004,building,regular,yes
359308005,building,regular,yes
359308006,building,regular,yes
359308007,building,regular,yes
359308008,building,regular,yes
359308009,building,regular,yes
359308010,building,regular,yes
359308011,building,regular,yes
359308012,building,regular,yes
359308013,building,regular,yes
359308015,building,regular,yes
359308016,building,regular,yes
359308017,building,regular,yes
359308018,building,regular,yes
359308019,building,regular,yes
359308020,building,regular,yes
359308021,building,regular,yes
359308022,building,regular,yes
359308023,building,regular,yes
359308024,building,regular,yes
359308025,building,regular,yes
359308026,building,regular,yes
359308027,building,regular,yes
359308028,building,regular,yes
359308029,building,regular,yes
359308030,building,regular,yes
359308031,building,regular,yes
359308032,building,regular,yes
359308033,building,regular,yes
359308034,building,regular,yes
359308035,building,regular,yes
359308036,building,regular,yes
359308037,building,regular,yes
359308038,building,regular,yes
359308039,building,regular,yes
359308040,building,regular,yes
359308041,building,regular,yes
359308042,building,regular,yes
359308043,building,regular,yes
359308044,building,regular,yes
359308045,building,regular,yes
359308046,building,regular,yes
359308047,building,regular,yes
359308048,building,regular,yes
359308049,building,regular,yes
359308050,building,regular,yes
359308051,building,regular,yes
359308052,building,regular,yes
359308053,building,regular,yes
359308054,building,regular,yes
359308055,building,regular,yes
359308056,building,regular,yes
359308057,building,regular,yes
359308058,building,regular,yes
359308059,building,regular,yes
359308060,building,regular,yes
359308061,building,regular,yes
359308062,building,regular,yes
359308063,building,regular,yes
359308064,building,regular,yes
359308065,building,regular,yes
359308066,building,regular,yes
359308067,building,regular,yes
359308068,building,regular,yes
359308069,building,regular,yes
359308070,building,regular,yes
359308071,building,regular,yes
359308072,building,regular,yes
359308073,building,regular,yes
359308074,building,regular,yes
359308075,building,regular,yes
359308076,building,regular,yes
359308077,building,regular,yes
359308078,building,regular,yes
359308079,building,regular,yes
359308080,building,regular,yes
359308081,building,regular,yes
359308082,building,regular,yes
359308083,building,regular,yes
359308085,building,regular,yes
359308086,building,regular,yes
359308087,building,regular,yes
359308088,building,regular,yes
359308089,building,regular,yes
359308090,building,regular,yes
359308091,building,regular,yes
359308092,building,regular,yes
359308093,building,regular,yes
359308094,building,regular,yes
359308095,building,regular,yes
359308096,building,regular,yes
359308097,building,regular,yes
359308098,building,regular,yes
359308099,building,regular,yes
359308100,building,regular,yes
359308101,building,regular,yes
359308102,building,regular,yes
359308103,building,regular,yes
359308104,building,regular,yes
359308105,building,regular,yes
359308106,building,regular,yes
359308107,building,regular,yes
359308108,building,regular,yes
359308109,building,regular,yes
359308110,building,regular,yes
359308111,building,regular,yes
359308112,building,regular,yes
359308113,building,regular,yes
359308114,building,regular,yes
359308115,building,regular,yes
359308116,building,regular,yes
359308117,building,regular,yes
359308118,building,regular,yes
359308119,building,regular,yes
359308120,building,regular,yes
359308121,building,regular,yes
359308122,building,regular,yes
359308123,building,regular,yes
359308124,building,regular,yes
359308125,building,regular,yes
359308126,building,regular,yes
359308127,building,regular,yes
359308128,building,regular,yes
359308129,building,regular,yes
359308130,building,regular,yes
359308131,building,regular,yes
359308132,building,regular,yes
359308133,building,regular,yes
359308134,building,regular,yes
359308135,building,regular,yes
359308136,building,regular,yes
359308137,building,regular,yes
359308138,building,regular,yes
359308139,building,regular,yes
359308140,building,regular,yes
359308141,building,regular,yes
359308142,building,regular,yes
359308143,building,regular,yes
359308144,building,regular,yes
359308145,building,regular,yes
359308146,building,regular,yes
359308147,building,regular,yes
359308148,building,regular,yes
359308149,building,regular,yes
359308150,building,regular,yes
359308151,building,regular,yes
359308152,building,regular,yes
359308153,building,regular,yes
359308154,building,regular,yes
359308155,building,regular,yes
359308156,building,regular,yes
359308157,building,regular,yes
359308158,building,regular,yes
359308159,building,regular,yes
359308160,building,regular,yes
359308161,building,regular,yes
359308162,building,regular,yes
359308163,building,regular,yes
359308164,building,regular,yes
359308165,building,regular,yes
359308166,building,regular,yes
359308167,building,regular,yes
359308168,building,regular,yes
359308169,building,regular,yes
359308170,building,regular,yes
359308171,building,regular,yes
359308172,building,regular,yes
359308173,building,regular,yes
359310491,building,regular,yes
359310493,building,regular,yes
359310506,building,regular,yes
359310510,building,regular,yes
359310516,building,regular,yes
359310519,building,regular,yes
359310521,building,regular,yes
359310522,building,regular,yes
359310525,building,regular,yes
359310527,building,regular,yes
359310528,building,regular,yes
359310530,building,regular,yes
359310532,building,regular,yes
359310535,building,regular,yes
359310540,building,regular,yes
359310542,building,regular,yes
359310546,building,regular,yes
359310555,building,regular,yes
359310557,building,regular,yes
359310567,building,regular,yes
359310569,building,regular,yes
359310570,building,regular,yes
359310574,building,regular,yes
359310585,building,regular,yes
359310593,building,regular,yes
359310596,building,regular,yes
359310598,building,regular,yes
359310599,building,regular,yes
359310603,building,regular,yes
359310604,building,regular,yes
